# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 32K of event 'cycles'
# Event count (approx.): 13867351128519
#
# Children      Self  Command          Shared Object      Symbol                                           
# ........  ........  ...............  .................  .................................................
#
     0.01%     0.01%  ReadStage-143    [kernel.kallsyms]  [k] clear_page_erms
     0.01%     0.00%  ReadStage-132    [kernel.kallsyms]  [k] xa_load
     0.01%     0.00%  ReadStage-96     [kernel.kallsyms]  [k] ext4_find_extent
     0.01%     0.00%  ReadStage-96     [kernel.kallsyms]  [k] ext4_ext_map_blocks
     0.01%     0.00%  swapper          [kernel.kallsyms]  [k] rcu_sched_clock_irq
     0.01%     0.00%  ReadStage-92     [kernel.kallsyms]  [k] ext4_map_blocks
     0.01%     0.01%  ReadStage-73     [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-73     [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.01%     0.01%  ReadStage-102    [kernel.kallsyms]  [k] charge_memcg
     0.01%     0.00%  ReadStage-102    [kernel.kallsyms]  [k] __mem_cgroup_charge
     0.01%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] skb_try_coalesce
     0.01%     0.00%  ReadStage-43     [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.01%     0.00%  Thread-94        [kernel.kallsyms]  [k] __schedule
     0.01%     0.00%  Thread-94        [kernel.kallsyms]  [k] __x64_sys_futex
     0.01%     0.00%  Thread-94        [kernel.kallsyms]  [k] do_futex
     0.01%     0.00%  Thread-94        [kernel.kallsyms]  [k] do_syscall_64
     0.01%     0.00%  Thread-94        [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-94        [kernel.kallsyms]  [k] futex_wait
     0.01%     0.00%  Thread-94        [kernel.kallsyms]  [k] futex_wait_queue_me
     0.01%     0.00%  Thread-94        [kernel.kallsyms]  [k] schedule
     0.01%     0.00%  ReadStage-79     [kernel.kallsyms]  [k] bvec_alloc
     0.01%     0.00%  ReadStage-79     [kernel.kallsyms]  [k] bio_alloc_bioset
     0.01%     0.00%  ReadStage-103    [kernel.kallsyms]  [k] ondemand_readahead
     0.01%     0.00%  ReadStage-103    [kernel.kallsyms]  [k] page_cache_async_ra
     0.01%     0.00%  ReadStage-89     [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-89     [kernel.kallsyms]  [k] ext4_readahead
     0.01%     0.01%  ReadStage-151    [kernel.kallsyms]  [k] clear_page_erms
     0.01%     0.01%  ReadStage-104    [kernel.kallsyms]  [k] clear_page_erms
     0.01%     0.00%  ReadStage-70     [kernel.kallsyms]  [k] ext4_map_blocks
     0.01%     0.00%  Thread-17        [kernel.kallsyms]  [k] dequeue_task
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] __alloc_pages
     0.01%     0.01%  Thread-109       [kernel.kallsyms]  [k] __wrgsbase_inactive
     0.01%     0.01%  epollEventLoopG  [kernel.kallsyms]  [k] prep_compound_page
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] native_apic_msr_eoi_write
     0.01%     0.00%  java             [kernel.kallsyms]  [k] __x64_sys_mprotect
     0.01%     0.00%  java             [kernel.kallsyms]  [k] do_mprotect_pkey
     0.01%     0.01%  ReadStage-81     [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-81     [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] balance_dirty_pages_ratelimited
     0.01%     0.01%  CompactionExecu  [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.01%     0.00%  ReadStage-134    [kernel.kallsyms]  [k] __read_swap_cache_async
     0.01%     0.00%  ReadStage-134    [kernel.kallsyms]  [k] do_swap_page
     0.01%     0.00%  ReadStage-134    [kernel.kallsyms]  [k] swapin_readahead
     0.01%     0.01%  ReadStage-129    [kernel.kallsyms]  [k] blk_throtl_bio
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]  [k] __submit_bio
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]  [k] ext4_readahead
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]  [k] submit_bio
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]  [k] submit_bio_checks
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]  [k] submit_bio_noacct
     0.01%     0.00%  ReadStage-151    [kernel.kallsyms]  [k] do_swap_page
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] ondemand_readahead
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] page_cache_async_ra
     0.01%     0.00%  ReadStage-24     [kernel.kallsyms]  [k] __submit_bio
     0.01%     0.00%  ReadStage-24     [kernel.kallsyms]  [k] blk_mq_submit_bio
     0.01%     0.00%  ReadStage-24     [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-24     [kernel.kallsyms]  [k] ext4_readahead
     0.01%     0.00%  ReadStage-24     [kernel.kallsyms]  [k] submit_bio
     0.01%     0.00%  ReadStage-24     [kernel.kallsyms]  [k] submit_bio_noacct
     0.01%     0.00%  ReadStage-58     [kernel.kallsyms]  [k] ondemand_readahead
     0.01%     0.00%  ReadStage-58     [kernel.kallsyms]  [k] page_cache_async_ra
     0.01%     0.01%  ReadStage-28     [kernel.kallsyms]  [k] xa_get_order
     0.01%     0.00%  ReadStage-148    [kernel.kallsyms]  [k] __submit_bio
     0.01%     0.00%  ReadStage-148    [kernel.kallsyms]  [k] submit_bio_noacct
     0.01%     0.01%  kswapd1          [kernel.kallsyms]  [k] check_pte
     0.01%     0.01%  PerDiskMemtable  [kernel.kallsyms]  [k] xas_load
     0.01%     0.00%  PerDiskMemtable  [kernel.kallsyms]  [k] __handle_mm_fault
     0.01%     0.00%  PerDiskMemtable  [kernel.kallsyms]  [k] asm_exc_page_fault
     0.01%     0.00%  PerDiskMemtable  [kernel.kallsyms]  [k] do_swap_page
     0.01%     0.00%  PerDiskMemtable  [kernel.kallsyms]  [k] do_user_addr_fault
     0.01%     0.00%  PerDiskMemtable  [kernel.kallsyms]  [k] exc_page_fault
     0.01%     0.00%  PerDiskMemtable  [kernel.kallsyms]  [k] handle_mm_fault
     0.01%     0.00%  PerDiskMemtable  [kernel.kallsyms]  [k] lookup_swap_cache
     0.01%     0.00%  PerDiskMemtable  [kernel.kallsyms]  [k] pagecache_get_page
     0.01%     0.00%  ReadStage-94     [kernel.kallsyms]  [k] __alloc_pages
     0.01%     0.00%  ReadStage-94     [kernel.kallsyms]  [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-94     [kernel.kallsyms]  [k] alloc_pages
     0.01%     0.00%  ReadStage-94     [kernel.kallsyms]  [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-106    [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.01%     0.01%  ReadStage-159    [kernel.kallsyms]  [k] clear_page_erms
     0.01%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] pagecache_get_page
     0.01%     0.00%  ReadStage-94     [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.01%     0.01%  cluster1-nio-wo  [kernel.kallsyms]  [k] __usecs_to_jiffies
     0.01%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] do_syscall_64
     0.01%     0.00%  systemd-udevd    [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-71     [kernel.kallsyms]  [k] read_pages
     0.01%     0.00%  ReadStage-125    [kernel.kallsyms]  [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-125    [kernel.kallsyms]  [k] __alloc_pages
     0.01%     0.00%  ReadStage-125    [kernel.kallsyms]  [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-125    [kernel.kallsyms]  [k] alloc_pages
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_inode_csum
     0.01%     0.01%  ReadStage-21     [kernel.kallsyms]  [k] clear_page_erms
     0.01%     0.01%  swapper          [kernel.kallsyms]  [k] dma_unmap_page_attrs
     0.01%     0.00%  swapper          [kernel.kallsyms]  [k] __resolve_freq
     0.01%     0.00%  swapper          [kernel.kallsyms]  [k] cpufreq_driver_resolve_freq
     0.01%     0.00%  ReadStage-157    [kernel.kallsyms]  [k] __mod_lruvec_state
     0.01%     0.00%  ReadStage-7      [kernel.kallsyms]  [k] filemap_map_pages
     0.01%     0.01%  NonPeriodicTask  [kernel.kallsyms]  [k] cpuacct_charge
     0.01%     0.00%  ReadStage-11     [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-95     [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-95     [kernel.kallsyms]  [k] ext4_readahead
     0.01%     0.00%  ReadStage-95     [kernel.kallsyms]  [k] read_pages
     0.01%     0.00%  MutationStage-3  [kernel.kallsyms]  [k] dequeue_task_fair
     0.01%     0.00%  MutationStage-3  [kernel.kallsyms]  [k] dequeue_task
     0.01%     0.00%  ReadStage-67     [kernel.kallsyms]  [k] enqueue_task_fair
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]  [k] __schedule
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]  [k] io_schedule
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]  [k] schedule
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]  [k] wait_on_page_bit_common
     0.01%     0.01%  Thread-44        [kernel.kallsyms]  [k] futex_wake
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]  [k] copy_user_generic_unrolled
     0.01%     0.01%  ReadStage-117    [kernel.kallsyms]  [k] __read_end_io
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] __common_interrupt
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] __handle_irq_event_percpu
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] asm_common_interrupt
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] bio_endio
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] blk_mq_end_request
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] blk_update_request
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] common_interrupt
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] handle_edge_irq
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] handle_irq_event
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] mpage_end_io
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] nvme_complete_rq
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] nvme_irq
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] nvme_process_cq
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] pagecache_get_page
     0.01%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] xas_load
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] __ext4_get_inode_loc
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] ext4_get_inode_loc
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]  [k] __blk_mq_try_issue_directly
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]  [k] blk_finish_plug
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]  [k] blk_flush_plug_list
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]  [k] nvme_queue_rq
     0.01%     0.00%  ReadStage-112    [kernel.kallsyms]  [k] read_pages
     0.01%     0.01%  ReadStage-156    [kernel.kallsyms]  [k] dma_pool_alloc
     0.01%     0.01%  ReadStage-129    [kernel.kallsyms]  [k] clear_page_erms
     0.01%     0.01%  ReadStage-16     [kernel.kallsyms]  [k] up_read
     0.01%     0.00%  ReadStage-155    [kernel.kallsyms]  [k] __alloc_pages
     0.01%     0.00%  ReadStage-155    [kernel.kallsyms]  [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-155    [kernel.kallsyms]  [k] alloc_pages
     0.01%     0.00%  ReadStage-82     [kernel.kallsyms]  [k] filemap_map_pages
     0.01%     0.00%  ReadStage-26     [kernel.kallsyms]  [k] update_curr
     0.01%     0.00%  ReadStage-26     [kernel.kallsyms]  [k] __schedule
     0.01%     0.00%  ReadStage-26     [kernel.kallsyms]  [k] schedule
     0.01%     0.00%  ReadStage-126    [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.01%     0.01%  cluster1-nio-wo  [kernel.kallsyms]  [k] __virt_addr_valid
     0.01%     0.00%  Thread-114       [kernel.kallsyms]  [k] schedule
     0.01%     0.00%  Thread-114       [kernel.kallsyms]  [k] __x64_sys_futex
     0.01%     0.00%  Thread-114       [kernel.kallsyms]  [k] do_futex
     0.01%     0.00%  Thread-114       [kernel.kallsyms]  [k] futex_wait
     0.01%     0.01%  ReadStage-10     [kernel.kallsyms]  [k] enqueue_task_fair
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]  [k] enqueue_task
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]  [k] futex_wake
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]  [k] try_to_wake_up
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]  [k] ttwu_do_activate
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]  [k] wake_up_q
     0.01%     0.00%  ReadStage-135    [kernel.kallsyms]  [k] xas_find
     0.01%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] __blk_mq_try_issue_directly
     0.01%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] blk_finish_plug
     0.01%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] blk_flush_plug_list
     0.01%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.01%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.01%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.01%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] nvme_queue_rq
     0.01%     0.01%  NonPeriodicTask  [kernel.kallsyms]  [k] idr_find
     0.01%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] flush_work
     0.01%     0.01%  ReadStage-62     [kernel.kallsyms]  [k] rmqueue_bulk
     0.01%     0.01%  ReadStage-2      [kernel.kallsyms]  [k] memset_erms
     0.01%     0.00%  ReadStage-14     [kernel.kallsyms]  [k] try_to_wake_up
     0.01%     0.00%  ReadStage-14     [kernel.kallsyms]  [k] wake_up_q
     0.01%     0.01%  MutationStage-2  [kernel.kallsyms]  [k] futex_wake
     0.01%     0.00%  ReadStage-153    [kernel.kallsyms]  [k] ext4_map_blocks
     0.01%     0.00%  ReadStage-153    [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.01%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] do_futex
     0.01%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] do_syscall_64
     0.01%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] futex_wake
     0.01%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] wake_up_q
     0.01%     0.01%  kswapd0          [kernel.kallsyms]  [k] cgroup_rstat_updated
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] tcp_rearm_rto
     0.01%     0.01%  ReadStage-127    [kernel.kallsyms]  [k] xas_load
     0.01%     0.00%  ReadStage-127    [kernel.kallsyms]  [k] xas_find
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]  [k] ext4_map_blocks
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]  [k] ext4_readahead
     0.01%     0.00%  ReadStage-164    [kernel.kallsyms]  [k] xa_get_order
     0.01%     0.00%  ReadStage-111    [kernel.kallsyms]  [k] __pagevec_lru_add
     0.01%     0.01%  ReadStage-31     [kernel.kallsyms]  [k] clear_page_erms
     0.01%     0.00%  Thread-42        [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-116       [kernel.kallsyms]  [k] dequeue_task_fair
     0.01%     0.00%  Thread-116       [kernel.kallsyms]  [k] dequeue_task
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] _copy_to_iter
     0.01%     0.01%  ReadStage-28     [kernel.kallsyms]  [k] update_load_avg
     0.01%     0.00%  ReadStage-103    [kernel.kallsyms]  [k] add_to_page_cache_lru
     0.01%     0.00%  ReadStage-120    [kernel.kallsyms]  [k] __alloc_pages
     0.01%     0.00%  ReadStage-120    [kernel.kallsyms]  [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-120    [kernel.kallsyms]  [k] alloc_pages
     0.01%     0.01%  ReadStage-72     [kernel.kallsyms]  [k] xas_start
     0.01%     0.00%  ReadStage-72     [kernel.kallsyms]  [k] xa_load
     0.01%     0.00%  ReadStage-95     [kernel.kallsyms]  [k] ext4_map_blocks
     0.01%     0.00%  MutationStage-7  [kernel.kallsyms]  [k] clockevents_program_event
     0.01%     0.00%  MutationStage-7  [kernel.kallsyms]  [k] hrtimer_reprogram
     0.01%     0.00%  MutationStage-7  [kernel.kallsyms]  [k] tick_program_event
     0.01%     0.01%  swapper          [kernel.kallsyms]  [k] native_read_msr
     0.01%     0.00%  ReadStage-109    [kernel.kallsyms]  [k] __pagevec_lru_add
     0.01%     0.00%  ReadStage-109    [kernel.kallsyms]  [k] lru_cache_add
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] dequeue_entity
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] __schedule
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] dequeue_task
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] dequeue_task_fair
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] io_schedule
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] schedule
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] wait_on_page_bit_common
     0.01%     0.00%  Thread-5         [kernel.kallsyms]  [k] __schedule
     0.01%     0.00%  Thread-5         [kernel.kallsyms]  [k] __x64_sys_futex
     0.01%     0.00%  Thread-5         [kernel.kallsyms]  [k] do_futex
     0.01%     0.00%  Thread-5         [kernel.kallsyms]  [k] do_syscall_64
     0.01%     0.00%  Thread-5         [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-5         [kernel.kallsyms]  [k] futex_wait
     0.01%     0.00%  Thread-5         [kernel.kallsyms]  [k] futex_wait_queue_me
     0.01%     0.00%  Thread-5         [kernel.kallsyms]  [k] schedule
     0.01%     0.00%  MutationStage-8  [kernel.kallsyms]  [k] dequeue_task_fair
     0.01%     0.00%  MutationStage-8  [kernel.kallsyms]  [k] dequeue_task
     0.01%     0.00%  java             [kernel.kallsyms]  [k] perf_event_task_tick
     0.01%     0.01%  ReadStage-140    [kernel.kallsyms]  [k] save_fpregs_to_fpstate
     0.01%     0.00%  Thread-86        [kernel.kallsyms]  [k] do_syscall_64
     0.01%     0.00%  Thread-86        [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-79     [kernel.kallsyms]  [k] futex_wake
     0.01%     0.00%  ReadStage-79     [kernel.kallsyms]  [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-79     [kernel.kallsyms]  [k] do_futex
     0.01%     0.00%  ReadStage-79     [kernel.kallsyms]  [k] do_syscall_64
     0.01%     0.00%  ReadStage-79     [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]  [k] flush_smp_call_function_queue
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]  [k] __sysvec_call_function
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.01%     0.00%  ReadStage-129    [kernel.kallsyms]  [k] sysvec_call_function
