# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 50761234243824
#
# Children      Self  Command          Shared Object          Symbol                                          
# ........  ........  ...............  .....................  ................................................
#
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] native_flush_tlb_local
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] _find_first_bit
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] mem_cgroup_flush_stats
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] workingset_refault
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __mem_cgroup_charge
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] irqentry_exit
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] mem_cgroup_calculate_protection
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] tick_nohz_irq_exit
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] rebalance_domains
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] add_to_swap_cache
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] update_min_vruntime
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] intel_cpufreq_update_pstate
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_dl_rq_load_avg
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] native_apic_msr_eoi_write
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] migrate_page_move_mapping
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] move_pages_to_lru
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] note_gp_changes
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] load_balance
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] clear_buddies
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] hrtimer_active
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __cpuset_node_allowed
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] get_next_freq
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] arch_scale_freq_tick
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] cgroup_rstat_updated
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] irqentry_exit_to_user_mode
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] add_to_swap_cache
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] x86_pmu_enable
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] _find_next_bit
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] timerqueue_iterate_next
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] cgroup_rstat_flush_locked
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] acct_account_cputime
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] rb_next
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] down_read
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] rcu_sched_clock_irq
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] zs_compact
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] zs_shrinker_scan
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] zs_shrinker_count
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] cpufreq_driver_resolve_freq
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __cond_resched
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __cgroup_account_cputime_field
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] zs_shrinker_count
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] tick_irq_enter
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] count_memcg_page_event.isra.0
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __mod_lruvec_page_state
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] disk_end_io_acct
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_qs
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] migrate_page
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] move_to_new_page
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] x2apic_send_IPI
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] trigger_load_balance
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] rmap_walk
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] rmap_walk_anon
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rwsem_down_read_slowpath
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] intel_pmu_enable_all
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] run_timer_softirq
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ktime_get_update_offsets_now
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] mem_cgroup_iter
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __resolve_freq
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] anon_vma_interval_tree_iter_first
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] psi_task_change
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] _extract_crng
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] update_dl_rq_load_avg
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] sugov_get_util
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] llist_reverse_order
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] effective_cpu_util
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] sort
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] wake_up_q
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] PageHuge
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] release_pages
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] shrink_page_list
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] isolate_lru_pages
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] native_send_call_func_single_ipi
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __run_timers.part.0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] account_user_time
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] cpumask_next
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] try_to_migrate
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] mem_cgroup_calculate_protection
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] ptep_clear_flush
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] native_iret
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __mod_zone_page_state
     0.00%     0.00%  top              [kernel.kallsyms]      [k] do_syscall_64
     0.00%     0.00%  top              [kernel.kallsyms]      [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __fput
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __delete_from_swap_cache
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] hrtimer_update_next_event
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] down_read
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] lapic_next_deadline
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] proc_single_open
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] note_gp_changes
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_da_write_begin
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] lookup_fast
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] charge_memcg
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rcu_qs
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] read_tsc
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] free_unref_page_list
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] timekeeping_update
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] super_cache_count
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] zcomp_stream_get
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] schedule_timeout
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] try_to_migrate_one
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] update_blocked_averages
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] x86_pmu_disable
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] obj_malloc
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] single_open
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __delete_from_swap_cache
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] add_to_swap
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] hrtimer_forward
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __mod_lruvec_page_state
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] cpufreq_stats_record_transition
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] mem_cgroup_get_nr_swap_pages
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] find_vma
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] page_get_anon_vma
     0.00%     0.00%  redis-server     redis-check-rdb        [.] dictSdsKeyCompare
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] irqentry_enter
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] copy_page
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __mod_node_page_state
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] switch_mm_irqs_off
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] grab_cache_page_write_begin
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] pagecache_get_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] call_timer_fn
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] sched_clock
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] try_to_wake_up
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] mem_cgroup_id_get_online
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_curr
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] native_load_tls
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __anon_vma_interval_tree_subtree_search
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] first_online_pgdat
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] ktime_get_update_offsets_now
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] get_shadow_from_swap_cache
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __part_end_io_acct
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __free_zspage
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_zspage
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_unref_page_list
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] zs_unmap_object
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] _raw_read_lock
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] find_busiest_group
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] sort_r
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __free_zspage
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __put_page
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] free_unref_page
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] free_zspage
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] lock_page_lruvec_irqsave
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] cpumask_next_wrap
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] cpufreq_stats_record_transition
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] hrtimer_update_next_event
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] lapic_next_deadline
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] xas_clear_mark
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __hrtimer_next_event_base
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] kvmalloc_node
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] acct_account_cputime
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] list_lru_count_one
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] mempolicy_slab_node
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] irq_work_tick
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __run_timers.part.0
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] xas_create
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] wake_up_process
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] calc_load_nohz_stop
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] _raw_spin_lock_irqsave
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] should_fail_alloc_page
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] getname_flags.part.0
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] migrate_page
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] move_to_new_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rcu_note_context_switch
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] enqueue_hrtimer
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] llist_add_batch
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __mod_lruvec_state
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] anon_vma_interval_tree_iter_next
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] run_timer_softirq
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __put_page
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_unref_page
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] sched_clock
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] list_lru_count_one
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] update_io_ticks
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] schedule_hrtimeout_range_clock
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] schedule_hrtimeout_range
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __free_one_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] workingset_age_nonresident
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] super_cache_count
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] workingset_eviction
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] chacha_block_generic
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] timerqueue_add
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] update_rt_rq_load_avg
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] lru_cache_add
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] wake_up_process
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] try_to_unmap
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] error_entry
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] mem_cgroup_css_rstat_flush
