# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 7786219861781
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.02%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] bio_associate_blkg
     0.02%     0.02%  Thread-81        [kernel.kallsyms]                   [k] nvme_process_cq
     0.02%     0.00%  Thread-81        [kernel.kallsyms]                   [k] __common_interrupt
     0.02%     0.00%  Thread-81        [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.02%     0.00%  Thread-81        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.02%     0.00%  Thread-81        [kernel.kallsyms]                   [k] asm_common_interrupt
     0.02%     0.00%  Thread-81        [kernel.kallsyms]                   [k] common_interrupt
     0.02%     0.00%  Thread-81        [kernel.kallsyms]                   [k] do_syscall_64
     0.02%     0.00%  Thread-81        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.00%  Thread-81        [kernel.kallsyms]                   [k] handle_edge_irq
     0.02%     0.00%  Thread-81        [kernel.kallsyms]                   [k] handle_irq_event
     0.02%     0.00%  Thread-81        [kernel.kallsyms]                   [k] nvme_irq
     0.02%     0.01%  ReadStage-68     [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.02%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.02%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.02%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] exc_page_fault
     0.02%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] handle_mm_fault
     0.02%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] strnlen
     0.02%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] syscall_enter_from_user_mode
     0.02%     0.02%  cluster1-nio-wo  libc.so.6                           [.] epoll_wait
     0.02%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __entry_text_start
     0.02%     0.02%  Thread-3         [kernel.kallsyms]                   [k] psi_group_change
     0.02%     0.00%  Thread-3         [kernel.kallsyms]                   [k] __schedule
     0.02%     0.00%  Thread-3         [kernel.kallsyms]                   [k] __x64_sys_futex
     0.02%     0.00%  Thread-3         [kernel.kallsyms]                   [k] do_futex
     0.02%     0.00%  Thread-3         [kernel.kallsyms]                   [k] do_syscall_64
     0.02%     0.00%  Thread-3         [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.00%  Thread-3         [kernel.kallsyms]                   [k] futex_wait
     0.02%     0.00%  Thread-3         [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.02%     0.00%  Thread-3         [kernel.kallsyms]                   [k] psi_task_switch
     0.02%     0.00%  Thread-3         [kernel.kallsyms]                   [k] schedule
     0.02%     0.02%  ReadStage-33     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.02%     0.02%  kswapd1          [kernel.kallsyms]                   [k] lru_gen_add_page
     0.02%     0.00%  kswapd1          [kernel.kallsyms]                   [k] move_pages_to_lru
     0.02%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] bvec_split_segs
     0.02%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __blk_queue_split
     0.02%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] lock_sock_nested
     0.02%     0.00%  perf             [kernel.kallsyms]                   [k] __x64_sys_write
     0.02%     0.00%  perf             [kernel.kallsyms]                   [k] ext4_buffered_write_iter
     0.02%     0.00%  perf             [kernel.kallsyms]                   [k] ext4_file_write_iter
     0.02%     0.00%  perf             [kernel.kallsyms]                   [k] generic_perform_write
     0.02%     0.00%  perf             [kernel.kallsyms]                   [k] ksys_write
     0.02%     0.00%  perf             [kernel.kallsyms]                   [k] new_sync_write
     0.02%     0.00%  perf             [kernel.kallsyms]                   [k] vfs_write
     0.02%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] read_pages
     0.02%     0.02%  ReadStage-92     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.02%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] __alloc_pages
     0.02%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.02%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] alloc_pages
     0.02%     0.02%  epollEventLoopG  [kernel.kallsyms]                   [k] newidle_balance
     0.02%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] pick_next_task_fair
     0.02%     0.02%  CompactionExecu  [kernel.kallsyms]                   [k] next_uptodate_page
     0.02%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] filemap_map_pages
     0.02%     0.02%  kworker/18:1-mm  [kernel.kallsyms]                   [k] wq_worker_sleeping
     0.02%     0.00%  kworker/18:1-mm  [kernel.kallsyms]                   [k] kthread
     0.02%     0.00%  kworker/18:1-mm  [kernel.kallsyms]                   [k] ret_from_fork
     0.02%     0.00%  kworker/18:1-mm  [kernel.kallsyms]                   [k] schedule
     0.02%     0.00%  kworker/18:1-mm  [kernel.kallsyms]                   [k] worker_thread
     0.02%     0.02%  Thread-50        libc.so.6                           [.] 0x0000000000094ff7
     0.02%     0.00%  Thread-50        [kernel.kallsyms]                   [k] __entry_text_start
     0.02%     0.02%  MutationStage-5  [kernel.kallsyms]                   [k] futex_wake
     0.02%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] __x64_sys_futex
     0.02%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] do_futex
     0.02%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] do_syscall_64
     0.02%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.02%  swapper          [kernel.kallsyms]                   [k] native_read_msr
     0.02%     0.00%  Thread-128       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.02%     0.00%  Thread-128       [kernel.kallsyms]                   [k] do_futex
     0.02%     0.00%  Thread-128       [kernel.kallsyms]                   [k] do_syscall_64
     0.02%     0.00%  Thread-128       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.00%  Thread-128       [kernel.kallsyms]                   [k] futex_wait
     0.02%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __schedule
     0.02%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] psi_task_switch
     0.02%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] schedule
     0.02%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] schedule_hrtimeout_range
     0.02%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] schedule_hrtimeout_range_clock
     0.02%     0.02%  ReadStage-103    [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.02%     0.02%  ReadStage-59     [kernel.kallsyms]                   [k] bio_advance
     0.02%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] __common_interrupt
     0.02%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.02%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] asm_common_interrupt
     0.02%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] blk_mq_end_request
     0.02%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] blk_update_request
     0.02%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] common_interrupt
     0.02%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] handle_edge_irq
     0.02%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] handle_irq_event
     0.02%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] nvme_complete_rq
     0.02%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] nvme_irq
     0.02%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.02%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] nvme_process_cq
     0.02%     0.02%  ReadStage-50     [kernel.kallsyms]                   [k] llist_reverse_order
     0.02%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] __sysvec_call_function
     0.02%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.02%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.02%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] sysvec_call_function
     0.02%     0.02%  ReadStage-7      [kernel.kallsyms]                   [k] cpufreq_this_cpu_can_update
     0.02%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] __x64_sys_futex
     0.02%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] do_futex
     0.02%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] do_syscall_64
     0.02%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] enqueue_entity
     0.02%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] enqueue_task
     0.02%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] enqueue_task_fair
     0.02%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] futex_wake
     0.02%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] try_to_wake_up
     0.02%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] ttwu_do_activate
     0.02%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] update_load_avg
     0.02%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] wake_up_q
     0.02%     0.02%  cluster1-nio-wo  [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.02%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] remove_entity_load_avg
     0.02%     0.02%  Thread-114       libc.so.6                           [.] 0x0000000000094ff7
     0.02%     0.00%  Thread-114       [kernel.kallsyms]                   [k] __entry_text_start
     0.02%     0.02%  swapper          [kernel.kallsyms]                   [k] irq_enter_rcu
     0.02%     0.02%  Native-Transpor  [kernel.kallsyms]                   [k] __task_pid_nr_ns
     0.02%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] __perf_event_header__init_id
     0.02%     0.02%  ReadStage-94     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.02%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] __do_fault
     0.02%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.02%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.02%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.02%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.02%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.02%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] exc_page_fault
     0.02%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] filemap_fault
     0.02%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] handle_mm_fault
     0.02%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.02%     0.02%  swapper          [kernel.kallsyms]                   [k] can_stop_idle_tick
     0.02%     0.02%  cluster1-nio-wo  [kernel.kallsyms]                   [k] apparmor_socket_sock_rcv_skb
     0.02%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] sk_filter_trim_cap
     0.02%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_filter
     0.02%     0.02%  ReadStage-55     [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.02%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] do_syscall_64
     0.02%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     0.02%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] switch_fpu_return
     0.02%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.02%     0.02%  ReadStage-58     [kernel.kallsyms]                   [k] __unqueue_futex
     0.02%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.02%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] do_futex
     0.02%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] do_syscall_64
     0.02%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] futex_wait
     0.02%     0.02%  ReadStage-33     [kernel.kallsyms]                   [k] find_vma
     0.02%     0.02%  ReadStage-128    [kernel.kallsyms]                   [k] update_load_avg
     0.02%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] __x64_sys_futex
     0.02%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] do_futex
     0.02%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] do_syscall_64
     0.02%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] enqueue_entity
     0.02%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] enqueue_task
     0.02%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] enqueue_task_fair
     0.02%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] futex_wake
     0.02%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] try_to_wake_up
