# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 25143269676548
#
# Children      Self  Command          Shared Object          Symbol                                          
# ........  ........  ...............  .....................  ................................................
#
     0.01%     0.00%  kcompactd1       [kernel.kallsyms]      [k] page_counter_uncharge
     0.01%     0.00%  swapper          [kernel.kallsyms]      [k] rb_erase
     0.01%     0.00%  redis-server     [kernel.kallsyms]      [k] swap_set_page_dirty
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __mod_lruvec_state
     0.01%     0.00%  swapper          [kernel.kallsyms]      [k] hrtimer_update_next_event
     0.01%     0.00%  redis-server     [kernel.kallsyms]      [k] get_shadow_from_swap_cache
     0.01%     0.00%  kworker/u98:2-f  [kernel.kallsyms]      [k] unlock_page
     0.01%     0.00%  kswapd1          [kernel.kallsyms]      [k] free_zspage
     0.01%     0.00%  redis-server     [kernel.kallsyms]      [k] __softirqentry_text_start
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] _raw_spin_lock_irqsave
     0.01%     0.00%  swapper          [kernel.kallsyms]      [k] arch_cpu_idle_enter
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_unref_page_list
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] tick_nohz_idle_got_tick
     0.01%     0.00%  redis-server     [kernel.kallsyms]      [k] should_fail_alloc_page
     0.01%     0.00%  swapper          [kernel.kallsyms]      [k] asm_sysvec_call_function_single
     0.01%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __mem_cgroup_uncharge
     0.01%     0.00%  redis-server     [kernel.kallsyms]      [k] __get_vma_policy
     0.01%     0.00%  kswapd1          [kernel.kallsyms]      [k] __free_zspage
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] __calc_delta
     0.01%     0.00%  swapper          [kernel.kallsyms]      [k] nohz_run_idle_balance
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] _find_next_bit
     0.01%     0.00%  swapper          [kernel.kallsyms]      [k] native_read_msr
     0.01%     0.01%  redis-server     [kernel.kallsyms]      [k] psi_flags_change
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] free_unref_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] kernel_init_free_pages.part.0
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] uncharge_batch
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] enqueue_hrtimer
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __put_page
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] _raw_write_lock_irq
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]      [k] __mod_memcg_state.part.0
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] obj_malloc
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __mod_memcg_lruvec_state
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] put_prev_entity
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] seq_read
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] check_pte
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] page_lock_anon_vma_read
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __swap_count
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] disk_end_io_acct
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] do_syscall_64
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] tick_check_broadcast_expired
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] tick_program_event
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] nohz_balance_exit_idle
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] workingset_age_nonresident
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] isolate_freepages_block
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] next_zone
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]      [k] __count_memcg_events
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] PageHuge
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __x64_sys_write
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ksys_write
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] seq_read_iter
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] xa_load
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] remove_entity_load_avg
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_buffered_write_iter
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_file_write_iter
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] new_sync_write
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] vfs_write
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] zs_unmap_object
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] account_system_time
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] page_mapped
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_unref_page_commit.constprop.0
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] get_swap_pages
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] run_posix_cpu_timers
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] generic_perform_write
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] blk_queue_enter
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __anon_vma_interval_tree_subtree_search
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] try_to_unmap_flush
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] account_system_index_time
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] cpuidle_not_available
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] page_get_anon_vma
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] ktime_get_ts64
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] check_preempt_curr
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __test_set_page_writeback
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] reweight_entity
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] sysvec_call_function_single
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] p4d_offset
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] uncharge_page
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] test_clear_page_writeback
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] obj_malloc
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] pgd_none
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] page_counter_uncharge
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] workingset_age_nonresident
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __bitmap_and
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] mem_cgroup_migrate
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] put_swap_page
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] should_failslab
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] isolate_lru_pages
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __set_page_dirty_no_writeback
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] page_counter_try_charge
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __wrgsbase_inactive
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] migrate_page_move_mapping
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __pm_relax
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] account_system_time
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __delete_from_swap_cache
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] isolate_freepages_block
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] cpumask_next
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] try_to_free_swap
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] down_read_trylock
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __part_end_io_acct
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] workingset_eviction
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] select_estimate_accuracy
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] clockevents_program_event
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] zs_unmap_object
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] switch_ldt
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __test_set_page_writeback
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] intel_idle
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] down_write_killable
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] zs_malloc
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] page_swap_info
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] page_counter_cancel
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] nohz_balance_enter_idle
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] mod_node_page_state
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rwsem_down_write_slowpath
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] account_system_index_time
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] fold_diff
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_needs_cpu
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] move_pages_to_lru
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] swap_cgroup_record
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] tick_program_event
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __mod_memcg_state.part.0
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] inc_node_page_state
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]      [k] __mod_zone_page_state
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] proc_single_show
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] get_next_freq
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] idle_cpu
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __mod_lruvec_page_state
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __delete_from_swap_cache
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] sched_clock_idle_sleep_event
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] propagate_protected_usage
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] swap_cgroup_record
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]      [k] __mod_node_page_state
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __cgroup_account_cputime_field
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] proc_tgid_stat
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] memset_erms
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] isolate_migratepages_block
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] remove_migration_pte
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __sysvec_call_function_single
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] intel_pmu_enable_all
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] page_referenced_one
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] do_task_stat
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] timerqueue_add
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] x86_pmu_enable
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] irqentry_enter_from_user_mode
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] add_to_swap_cache
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] error_return
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] skb_put
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] rmap_walk_file
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] fix_fullness_group
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] anon_vma_interval_tree_iter_next
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __page_set_anon_rmap
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] count_shadow_nodes
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] prep_compound_page
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] page_counter_cancel
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] zs_shrinker_scan
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]      [k] check_pte
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] move_pages_to_lru
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __put_user_4
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] scm_recv.constprop.0
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __mod_lruvec_state
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] count_memcg_page_event.isra.0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] x86_pmu_enable
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] lock_page_lruvec_irqsave
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] zs_compact
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] propagate_protected_usage
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] intel_pmu_enable_all
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] sync_regs
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] xas_create_range
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] page_endio
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] memcg_check_events
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] enqueue_task
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ttwu_do_activate
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] cgroup_rstat_flush_locked
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] mem_cgroup_flush_stats
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] count_shadow_nodes
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __wrgsbase_inactive
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] mem_cgroup_id_get_online
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] swp_entry_cmp
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] pm_qos_read_value
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] cgroup_rstat_updated
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] asm_sysvec_call_function_single
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __frontswap_invalidate_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] _raw_spin_trylock
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] link_path_walk.part.0
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]      [k] anon_vma_interval_tree_iter_first
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] cpuidle_get_cpu_driver
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] sched_idle_set_state
     0.00%     0.00%  redis-server     redis-check-rdb        [.] dictSdsKeyCompare
     0.00%     0.00%  kworker/u98:2-f  [kernel.kallsyms]      [k] _raw_spin_lock_irqsave
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] cpus_share_cache
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] idle_cpu
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] send_call_function_single_ipi
